Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,37:34,.567,.519,.308,.423,2.7,2.6,2.6,37.1,1.3,0.0,8.9,38.8,112,108,6.5
Patrick Williams,35:22,.571,.429,.429,.571,0.0,16.3,8.4,4.1,0.0,0.0,18.6,13.1,98,107,-5.2
Coby White,30:09,.368,.300,.400,.200,3.4,22.3,13.1,15.3,0.0,0.0,8.4,17.0,86,105,-5.6
Denzel Valentine,27:45,.423,.423,.615,.000,0.0,20.8,10.7,5.9,0.0,0.0,7.1,21.7,81,105,-8.4
Daniel Gafford,14:52,1.025,1.000,.000,.500,20.6,12.9,16.6,28.0,3.2,10.8,17.0,17.0,176,92,16.5
Garrett Temple,27:51,.125,.125,.625,.000,3.7,27.6,16.0,5.0,1.7,0.0,11.1,13.9,38,100,-12.3
Thaddeus Young,27:46,.612,.636,.000,.091,11.0,6.9,8.9,43.4,3.4,2.9,25.9,23.9,105,100,6.4
Tomáš Satoranský,23:22,.654,.583,.333,.333,0.0,28.8,14.8,20.7,2.0,0.0,12.7,14.5,124,99,2.5
Cristiano Felício,9:14,1.136,,,,11.1,10.4,10.7,0.0,0.0,0.0,69.4,13.4,83,109,-10.2
Ryan Arcidiacono,6:03,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-11.7
