Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,37:34,12,26,.462,3,8,.375,8,11,.727,1,1,2,6,1,0,3,4,35,-7
Patrick Williams,35:22,2,7,.286,2,3,.667,4,4,1.000,0,6,6,1,0,0,2,3,10,+6
Coby White,30:09,3,10,.300,0,4,.000,2,2,1.000,1,7,8,3,0,0,1,2,8,+1
Denzel Valentine,27:45,4,13,.308,3,8,.375,0,0,,0,6,6,1,0,0,1,5,11,-4
Daniel Gafford,14:52,4,4,1.000,0,0,,2,2,1.000,3,2,5,2,1,2,1,5,10,-2
Garrett Temple,27:51,1,8,.125,0,5,.000,0,0,,1,8,9,1,1,0,1,3,2,+3
Thaddeus Young,27:46,7,11,.636,0,0,,0,1,.000,3,2,5,6,2,1,4,2,14,-1
Tomáš Satoranský,23:22,3,6,.500,1,2,.500,2,2,1.000,0,7,7,3,1,0,1,1,9,-4
Cristiano Felício,9:14,0,0,,0,0,,2,2,1.000,1,1,2,0,0,0,2,0,2,-4
Ryan Arcidiacono,6:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-8
