Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,40,84,.476,10,30,.333,20,22,.909,12,30,42,21,5,6,16,16,110
ATL,0,240,41,85,.482,7,25,.280,19,23,.826,11,31,42,17,5,3,13,20,108
