Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mikal Bridges,35:57,5,11,.455,4,7,.571,4,4,1.000,2,5,7,0,0,2,0,2,18,+9
Devin Booker,34:07,8,15,.533,2,6,.333,4,6,.667,0,5,5,3,2,0,8,4,22,+7
Chris Paul,27:45,3,9,.333,0,2,.000,2,2,1.000,1,3,4,5,2,0,3,3,8,-10
Jae Crowder,25:57,1,6,.167,1,5,.200,1,2,.500,0,9,9,4,0,0,1,0,4,-12
Deandre Ayton,24:10,5,9,.556,0,0,,3,6,.500,1,7,8,1,1,2,2,4,13,-4
Cameron Johnson,25:32,5,9,.556,1,3,.333,4,4,1.000,0,5,5,1,1,0,0,2,15,+9
Cameron Payne,20:15,5,9,.556,1,2,.500,0,0,,1,2,3,3,0,1,1,2,11,+14
Jalen Smith,16:13,2,3,.667,0,0,,0,2,.000,1,2,3,1,0,1,1,1,4,+6
Jevon Carter,13:53,0,3,.000,0,3,.000,0,0,,0,2,2,2,0,0,1,2,0,-3
Langston Galloway,8:34,4,5,.800,2,2,1.000,1,1,1.000,0,1,1,1,0,0,0,1,11,+2
Damian Jones,7:37,0,0,,0,0,,0,0,,0,1,1,0,1,1,1,5,0,+2
