Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julius Randle,35:08,.654,.611,.278,.333,6.7,41.4,22.2,23.8,0.0,0.0,12.7,31.0,126,142,4.3
RJ Barrett,30:31,.691,.643,.071,.429,0.0,9.5,4.3,11.7,3.4,0.0,10.7,28.1,127,139,1.3
Mitchell Robinson,29:39,.654,.667,.000,.333,11.8,14.7,13.1,0.0,0.0,3.8,0.0,10.7,148,144,-4.7
Reggie Bullock,26:05,.667,.667,.500,.000,0.0,5.6,2.5,5.2,0.0,4.3,0.0,10.6,139,145,-1.6
Elfrid Payton,20:44,.571,.500,.286,.571,0.0,21.0,9.4,20.4,0.0,0.0,0.0,19.4,133,145,-2.9
Immanuel Quickley,27:16,.671,.625,.500,.375,4.3,10.7,7.1,21.0,0.0,4.1,0.0,31.5,146,144,8.2
Alec Burks,21:55,.438,.438,.500,.000,5.3,13.3,8.9,25.4,4.8,5.1,0.0,16.8,118,132,5.5
Taj Gibson,18:21,.000,.000,.250,.000,19.1,15.9,17.7,6.4,0.0,6.1,0.0,10.0,72,142,-10.9
Austin Rivers,17:29,.410,.250,.250,.500,0.0,0.0,0.0,14.4,3.0,0.0,17.0,15.5,89,141,-10.6
Obi Toppin,12:52,.347,.000,1.000,1.000,0.0,11.3,5.0,0.0,0.0,0.0,25.8,13.9,58,147,-17.8
