Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Derrick White,28:14,7,14,.500,1,6,.167,0,0,,0,2,2,4,0,0,2,2,15,+7
Dejounte Murray,27:52,6,16,.375,2,5,.400,3,3,1.000,0,5,5,6,1,0,1,2,17,+9
DeMar DeRozan,25:56,7,11,.636,0,0,,5,5,1.000,0,2,2,6,0,0,1,3,19,+16
Keldon Johnson,24:03,2,6,.333,0,1,.000,0,2,.000,2,9,11,5,0,1,1,3,4,+9
Jakob Poeltl,23:43,3,4,.750,0,0,,0,0,,4,2,6,2,1,1,0,3,6,+5
Lonnie Walker,20:42,4,8,.500,2,4,.500,2,3,.667,0,0,0,1,1,0,1,1,12,+25
Drew Eubanks,19:36,5,9,.556,0,0,,0,0,,5,5,10,1,1,2,0,2,10,+20
Rudy Gay,17:50,5,10,.500,2,5,.400,0,0,,0,6,6,1,0,0,0,2,12,+23
Patty Mills,15:15,2,3,.667,2,2,1.000,0,0,,1,2,3,1,1,0,1,1,6,+27
Devin Vassell,10:26,1,4,.250,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,2,4,-11
Luka Šamanić,7:45,3,4,.750,1,1,1.000,0,1,.000,0,0,0,0,0,0,1,3,7,-5
Tre Jones,7:45,1,1,1.000,0,0,,0,0,,0,1,1,2,1,0,1,0,2,-5
Quinndary Weatherspoon,6:12,0,0,,0,0,,2,2,1.000,0,0,0,1,0,1,0,1,2,-3
Keita Bates-Diop,4:41,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,1,4,-2
