Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,240,37,86,.430,14,34,.412,6,11,.545,5,38,43,24,6,4,7,14,94
ORL,0,240,35,82,.427,10,34,.294,13,16,.813,8,41,49,21,6,6,10,13,93
