Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BRK,0,240,47,89,.528,12,35,.343,24,28,.857,8,42,50,35,3,5,13,19,130
IND,1,240,41,96,.427,11,39,.282,20,21,.952,7,31,38,23,8,6,10,23,113
