Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,42,94,.447,15,38,.395,22,31,.710,13,36,49,24,11,4,12,23,121
LAL,1,240,41,85,.482,11,29,.379,21,31,.677,7,37,44,32,7,6,14,22,114
