Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,240,.562,.527,.404,.330,26.0,83.7,52.7,57.1,10.6,7.1,10.0,100.0,116.5,109.8
LAL,240,.578,.547,.341,.365,16.3,74.0,47.3,78.0,6.7,10.7,12.4,100.0,109.8,116.5
