Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Deandre Ayton,35:04,.317,.286,.000,.286,10.5,30.4,19.8,0.0,1.4,0.0,33.7,14.4,59,101,-12.4
Chris Paul,34:38,.690,.643,.381,.238,2.7,12.3,7.1,35.8,1.4,0.0,14.7,33.3,122,104,9.6
Jae Crowder,32:48,.479,.438,.688,.250,0.0,22.8,10.6,20.4,2.9,0.0,14.5,26.8,90,99,0.9
Cameron Johnson,31:44,.500,.500,.375,.000,0.0,16.8,7.8,9.6,1.5,0.0,11.1,12.0,95,103,-2.4
Mikal Bridges,31:17,.269,.269,.462,.000,3.0,13.6,7.9,9.8,0.0,0.0,0.0,17.6,68,107,-9.6
Jevon Carter,22:58,.429,.429,.714,.000,4.0,9.3,6.5,19.7,2.1,4.6,0.0,12.9,109,99,4.1
Abdel Nader,18:55,.667,.667,.444,.000,0.0,16.9,7.8,0.0,2.5,5.6,0.0,20.2,125,96,9.5
E'Twaun Moore,14:34,.200,.200,.400,.000,0.0,7.3,3.4,10.1,0.0,0.0,16.7,17.5,43,108,-14.3
Frank Kaminsky,12:56,.460,.400,.400,.200,7.1,33.0,19.1,26.0,0.0,8.2,0.0,17.8,116,97,5.8
Jalen Smith,5:06,.375,.375,.500,.000,18.1,0.0,9.7,0.0,0.0,0.0,0.0,33.2,87,109,-4.6
