Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Deandre Ayton,35:04,2,7,.286,0,0,,1,2,.500,4,10,14,0,1,0,4,3,5,+7
Chris Paul,34:38,12,21,.571,3,8,.375,5,5,1.000,1,4,5,5,1,0,4,4,32,+3
Jae Crowder,32:48,5,16,.313,4,11,.364,3,4,.750,0,7,7,4,2,0,3,3,17,-7
Cameron Johnson,31:44,3,8,.375,2,3,.667,0,0,,0,5,5,2,1,0,1,1,8,-1
Mikal Bridges,31:17,3,13,.231,1,6,.167,0,0,,1,4,5,2,0,0,0,2,7,-4
Jevon Carter,22:58,2,7,.286,2,5,.400,0,0,,1,2,3,3,1,1,0,1,6,-5
Abdel Nader,18:55,5,9,.556,2,4,.500,0,0,,0,3,3,0,1,1,0,1,12,+5
E'Twaun Moore,14:34,1,5,.200,0,2,.000,0,0,,0,1,1,1,0,0,1,0,2,-8
Frank Kaminsky,12:56,2,5,.400,0,2,.000,1,1,1.000,1,4,5,2,0,1,0,1,5,-12
Jalen Smith,5:06,1,4,.250,1,2,.500,0,0,,1,0,1,0,0,0,0,0,3,-3
