Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,38:44,8,15,.533,0,2,.000,9,11,.818,2,12,14,14,1,0,3,1,25,+10
Bradley Beal,36:33,14,31,.452,2,5,.400,4,7,.571,3,0,3,5,1,0,0,3,34,-12
Rui Hachimura,30:09,2,7,.286,0,1,.000,0,0,,1,5,6,1,1,0,0,6,4,-4
Alex Len,15:30,1,5,.200,1,1,1.000,0,0,,1,4,5,2,0,0,0,1,3,-5
Deni Avdija,9:51,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,4,0,-5
Dāvis Bertāns,26:04,3,7,.429,3,7,.429,1,1,1.000,0,4,4,1,1,1,0,1,10,+5
Daniel Gafford,17:51,6,8,.750,0,0,,3,4,.750,0,4,4,0,1,0,1,1,15,+1
Ish Smith,17:27,4,7,.571,1,1,1.000,0,0,,0,2,2,2,0,1,0,3,9,+6
Raul Neto,15:02,2,2,1.000,1,1,1.000,2,2,1.000,0,0,0,2,1,0,0,2,7,+9
Robin Lopez,14:11,5,5,1.000,0,0,,0,0,,1,1,2,1,0,0,2,3,10,+10
Garrison Mathews,9:32,0,0,,0,0,,3,3,1.000,0,1,1,1,0,0,1,1,3,0
Isaac Bonga,9:06,2,3,.667,1,1,1.000,0,0,,0,1,1,0,1,1,0,1,5,+5
