Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dejounte Murray,29:31,9,16,.563,1,6,.167,3,3,1.000,1,5,6,3,2,0,0,2,22,-28
Keldon Johnson,27:12,2,12,.167,0,3,.000,8,11,.727,2,6,8,3,0,0,1,1,12,-14
Lonnie Walker,24:39,1,6,.167,1,4,.250,0,0,,0,3,3,0,0,0,1,1,3,-18
DeMar DeRozan,24:35,3,8,.375,0,1,.000,9,9,1.000,1,1,2,3,1,0,2,3,15,-16
LaMarcus Aldridge,23:18,2,8,.250,0,3,.000,0,0,,1,2,3,0,0,1,0,1,4,-18
Devin Vassell,26:54,2,8,.250,1,4,.250,3,4,.750,2,1,3,2,2,1,0,3,8,-14
Jakob Poeltl,24:42,5,9,.556,0,0,,0,1,.000,3,2,5,0,0,0,2,1,10,-4
Patty Mills,23:45,3,11,.273,0,7,.000,0,0,,0,1,1,3,2,0,1,0,6,-5
Rudy Gay,18:41,5,9,.556,0,1,.000,1,1,1.000,1,8,9,3,0,0,2,3,11,0
Trey Lyles,11:45,2,5,.400,0,3,.000,1,2,.500,1,2,3,0,0,0,0,0,5,+6
Tre Jones,4:58,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,+1
