Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,0,240,35,94,.372,4,33,.121,25,31,.806,12,31,43,17,7,2,10,15,99
GSW,1,240,46,91,.505,15,38,.395,14,20,.700,10,44,54,31,6,2,14,22,121
