Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,36:25,9,21,.429,1,7,.143,4,4,1.000,0,3,3,7,1,1,4,3,23,+4
Darius Bazley,33:21,3,8,.375,2,4,.500,1,2,.500,0,11,11,0,0,1,3,1,9,-5
Luguentz Dort,31:42,9,11,.818,5,7,.714,3,4,.750,1,1,2,1,3,0,3,4,26,+3
Al Horford,29:12,4,10,.400,3,7,.429,0,0,,0,5,5,4,1,0,1,1,11,+7
George Hill,25:04,5,13,.385,0,4,.000,4,5,.800,3,2,5,4,1,0,0,0,14,+6
Hamidou Diallo,19:52,3,7,.429,0,0,,1,2,.500,1,5,6,1,1,1,0,2,7,-3
Théo Maledon,19:44,2,2,1.000,1,1,1.000,1,2,.500,0,0,0,2,1,0,3,1,6,-8
Mike Muscala,18:48,3,9,.333,3,7,.429,0,0,,1,1,2,1,0,1,1,1,9,-8
Aleksej Pokusevski,14:26,0,2,.000,0,1,.000,0,0,,0,2,2,0,1,1,0,1,0,+3
Kenrich Williams,11:26,2,3,.667,0,0,,0,0,,1,0,1,1,0,0,0,2,4,-4
