Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,29:13,9,17,.529,4,7,.571,5,5,1.000,0,3,3,2,3,0,2,1,27,-12
Draymond Green,29:13,0,3,.000,0,2,.000,2,2,1.000,0,6,6,6,1,1,4,1,2,-12
Kelly Oubre,28:22,5,9,.556,1,4,.250,1,3,.333,1,1,2,1,2,0,5,3,12,-28
Andrew Wiggins,27:10,5,9,.556,3,4,.750,2,4,.500,2,1,3,1,1,1,2,0,15,-8
Kevon Looney,11:30,0,2,.000,0,0,,0,0,,0,1,1,3,1,0,1,4,0,-3
James Wiseman,27:58,3,7,.429,0,1,.000,1,2,.500,5,3,8,1,0,0,3,6,7,-25
Jordan Poole,20:38,5,10,.500,1,5,.200,3,4,.750,0,2,2,1,0,0,2,1,14,-18
Nico Mannion,18:47,3,7,.429,2,6,.333,2,2,1.000,1,0,1,4,0,0,0,3,10,-19
Eric Paschall,18:36,2,5,.400,1,2,.500,0,0,,0,1,1,3,1,0,1,3,5,-18
Kent Bazemore,14:14,0,5,.000,0,3,.000,0,0,,0,2,2,0,0,0,2,1,0,-11
Damion Lee,7:19,1,3,.333,1,2,.500,0,0,,0,1,1,2,0,0,0,0,3,-3
Juan Toscano-Anderson,3:40,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+1
Alen Smailagić,3:19,1,1,1.000,0,0,,0,2,.000,0,0,0,0,0,0,0,0,2,+1
