Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,1,240,34,79,.430,13,37,.351,16,24,.667,9,21,30,24,9,2,22,23,97
LAL,0,240,49,78,.628,11,27,.407,19,25,.760,7,39,46,36,9,3,19,25,128
