Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,37:52,7,19,.368,1,6,.167,3,3,1.000,1,7,8,5,1,2,2,1,18,+5
Marcus Smart,37:21,3,13,.231,2,10,.200,4,4,1.000,0,2,2,6,1,1,1,4,12,-6
Kemba Walker,35:19,9,18,.500,5,9,.556,0,0,,0,2,2,6,3,1,4,0,23,-6
Jaylen Brown,33:54,10,16,.625,4,7,.571,0,0,,1,9,10,2,0,0,2,0,24,-10
Daniel Theis,31:26,4,9,.444,1,4,.250,1,1,1.000,0,2,2,1,0,2,0,3,10,-11
Robert Williams,19:48,3,4,.750,0,0,,0,0,,4,1,5,1,0,0,1,2,6,+4
Grant Williams,18:49,2,4,.500,1,3,.333,0,0,,0,5,5,1,3,0,1,2,5,+8
Jeff Teague,16:42,5,7,.714,3,4,.750,2,2,1.000,2,1,3,2,1,0,1,1,15,+11
Semi Ojeleye,4:42,1,1,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3,-3
Payton Pritchard,4:07,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,2,3,-2
