Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,240,.605,.580,.500,.106,21.4,69.0,45.2,53.3,9.1,11.3,10.9,100.0,120.3,122.3
MIL,240,.612,.594,.411,.222,31.0,78.6,54.8,42.2,8.1,10.6,13.9,100.0,122.3,120.3
