Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Norman Powell,37:35,10,19,.526,6,10,.600,5,5,1.000,2,4,6,2,2,0,1,0,31,+12
Fred VanVleet,36:56,4,20,.200,2,9,.222,2,2,1.000,1,6,7,3,3,2,5,4,12,+17
Pascal Siakam,35:10,4,10,.400,0,2,.000,2,3,.667,2,7,9,6,1,3,2,1,10,+12
DeAndre' Bembry,25:41,3,9,.333,0,3,.000,1,2,.500,2,4,6,1,0,1,2,0,7,+6
Chris Boucher,21:39,3,9,.333,1,3,.333,2,2,1.000,3,0,3,2,1,0,0,4,9,+7
Aron Baynes,19:04,0,3,.000,0,2,.000,2,4,.500,4,5,9,0,0,0,2,1,2,-12
Malachi Flynn,14:57,1,6,.167,0,3,.000,2,2,1.000,0,2,2,0,0,0,0,1,4,-15
Terence Davis,11:36,3,5,.600,3,4,.750,2,2,1.000,0,4,4,0,0,0,0,1,11,+11
Stanley Johnson,11:27,0,1,.000,0,1,.000,0,0,,0,2,2,1,1,0,2,1,0,+11
Yuta Watanabe,11:24,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-10
Matt Thomas,7:38,0,3,.000,0,3,.000,0,0,,0,1,1,0,0,0,1,0,0,-5
Patrick McCaw,6:53,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-9
