Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.715,.682,.514,.324,29.0,74.4,54.3,78.0,9.7,8.9,17.6,100.0,130.3,116.3
DEN,240,.571,.525,.444,.383,25.6,71.0,45.7,67.6,7.5,2.8,12.1,100.0,116.3,130.3
