Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,34:53,7,20,.350,2,6,.333,2,4,.500,3,6,9,4,2,1,2,3,18,-17
Malcolm Brogdon,34:31,5,17,.294,3,8,.375,2,2,1.000,0,5,5,6,1,0,2,0,15,-18
Justin Holiday,31:52,4,8,.500,4,7,.571,0,0,,2,2,4,2,0,0,0,1,12,-10
Myles Turner,25:41,1,4,.250,1,3,.333,0,0,,0,3,3,0,0,1,1,5,3,-18
Jeremy Lamb,25:29,1,5,.200,1,3,.333,0,0,,0,1,1,5,0,0,1,4,3,-11
T.J. McConnell,25:58,6,11,.545,1,1,1.000,0,2,.000,1,6,7,4,0,0,0,3,13,-7
Doug McDermott,20:29,5,10,.500,0,2,.000,2,2,1.000,2,2,4,2,0,0,1,2,12,-6
Aaron Holiday,14:41,3,9,.333,2,6,.333,0,0,,0,1,1,2,0,0,0,1,8,+4
Goga Bitadze,12:42,2,2,1.000,0,0,,0,0,,1,4,5,0,1,3,0,2,4,+9
Edmond Sumner,8:22,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+6
Kelan Martin,2:41,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,0,0,3,+9
JaKarr Sampson,2:41,1,2,.500,0,0,,1,1,1.000,1,0,1,0,0,0,1,0,3,+9
