Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,39:19,8,18,.444,3,5,.600,3,6,.500,2,8,10,11,1,0,5,4,22,-10
Bradley Beal,34:53,8,19,.421,0,3,.000,12,13,.923,1,3,4,3,1,1,3,4,28,+3
Thomas Bryant,34:14,10,11,.909,3,3,1.000,5,7,.714,2,1,3,0,1,3,1,3,28,+3
Rui Hachimura,25:13,5,8,.625,2,2,1.000,5,8,.625,2,3,5,3,1,0,2,1,17,+13
Deni Avdija,24:32,2,5,.400,0,3,.000,2,2,1.000,1,3,4,3,0,0,0,1,6,+5
Raul Neto,21:48,5,7,.714,3,3,1.000,2,2,1.000,0,4,4,1,3,0,0,2,15,+3
Dāvis Bertāns,21:29,0,8,.000,0,6,.000,3,3,1.000,0,3,3,2,1,0,0,3,3,-18
Troy Brown,16:50,2,5,.400,2,3,.667,0,0,,0,1,1,1,0,0,1,3,6,-2
Ish Smith,7:56,0,0,,0,0,,0,0,,0,0,0,3,0,0,2,0,0,-6
Moritz Wagner,7:27,2,3,.667,1,1,1.000,0,0,,1,1,2,0,0,0,0,4,5,0
Robin Lopez,6:19,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-6
