Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,39:19,.533,.528,.278,.333,5.5,26.4,15.1,41.7,1.2,0.0,19.5,27.0,108,126,-2.7
Bradley Beal,34:53,.566,.421,.158,.684,3.1,11.2,6.8,13.3,1.3,2.5,10.8,32.9,112,126,-5.9
Thomas Bryant,34:14,.994,1.045,.273,.636,6.4,3.8,5.2,0.0,1.3,7.5,6.6,18.2,178,124,9.2
Rui Hachimura,25:13,.738,.750,.250,1.000,8.7,15.4,11.8,17.6,1.8,0.0,14.8,22.2,135,127,3.9
Deni Avdija,24:32,.510,.400,.600,.400,4.4,15.9,9.7,15.4,0.0,0.0,0.0,9.9,135,130,-4.4
Raul Neto,21:48,.952,.929,.429,.286,0.0,23.8,10.9,7.1,6.3,0.0,0.0,15.0,185,115,13.0
Dāvis Bertāns,21:29,.161,.000,.750,.375,0.0,18.1,8.3,10.6,2.1,0.0,0.0,17.9,53,125,-17.2
Troy Brown,16:50,.600,.600,.600,.000,0.0,7.7,3.5,7.9,0.0,0.0,16.7,14.7,100,132,-8.0
Ish Smith,7:56,,,,,0.0,0.0,0.0,43.2,0.0,0.0,100.0,10.4,68,133,-7.3
Moritz Wagner,7:27,.833,.833,.333,.000,14.6,17.4,15.9,0.0,0.0,0.0,0.0,16.7,163,129,-4.4
Robin Lopez,6:19,,,,,0.0,20.5,9.4,0.0,0.0,0.0,,0.0,0,129,-12.2
