Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,1,240,46,101,.455,14,40,.350,16,20,.800,14,33,47,30,13,7,11,16,122
OKC,0,240,48,104,.462,9,29,.310,11,16,.688,17,38,55,26,8,3,17,18,116
