Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Christian Wood,29:16,4,14,.286,0,5,.000,3,6,.500,3,7,10,0,0,0,0,2,11,-13
John Wall,29:03,6,15,.400,3,8,.375,5,6,.833,1,1,2,7,1,0,1,1,20,-15
Sterling Brown,28:00,2,7,.286,2,5,.400,0,0,,0,2,2,1,0,0,0,0,6,-16
Danuel House,24:44,4,7,.571,2,3,.667,0,0,,1,4,5,1,1,0,0,2,10,-16
Jae'Sean Tate,24:27,3,8,.375,1,4,.250,2,4,.500,1,3,4,5,0,0,0,1,9,-3
Kenyon Martin,25:48,3,4,.750,1,1,1.000,2,2,1.000,0,2,2,1,3,1,0,6,9,-19
D.J. Augustin,23:33,2,8,.250,1,6,.167,0,0,,0,2,2,7,1,0,3,3,5,-23
Ben McLemore,23:29,4,10,.400,4,10,.400,2,2,1.000,0,0,0,0,0,0,1,1,14,-12
D.J. Wilson,18:44,3,8,.375,1,4,.250,1,2,.500,2,6,8,1,0,1,1,2,8,-12
Anthony Lamb,6:28,1,3,.333,1,2,.500,0,0,,1,0,1,0,0,0,0,0,3,+2
Justin Patton,6:28,1,2,.500,0,1,.000,0,0,,1,2,3,1,0,0,0,1,2,+2
