Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,36:26,.622,.540,.600,.360,0.0,6.9,2.8,28.7,2.3,5.9,12.1,33.6,115,112,5.9
Andrew Wiggins,36:26,.539,.467,.200,.400,4.6,24.3,12.5,15.5,0.0,2.9,0.0,18.0,124,117,-1.9
Kelly Oubre,30:18,.237,.188,.375,.125,8.3,33.4,18.3,0.0,5.5,0.0,15.1,24.4,53,104,-16.6
James Wiseman,22:37,.438,.438,.125,.000,0.0,16.8,6.7,0.0,1.8,4.7,11.1,14.8,75,112,-12.0
Juan Toscano-Anderson,19:12,.833,.833,.667,.000,0.0,32.9,13.2,6.8,2.2,0.0,25.0,7.7,117,112,-4.6
Damion Lee,20:37,.857,.857,.714,.000,4.1,6.1,4.9,14.2,4.0,0.0,0.0,12.6,169,111,6.6
Eric Paschall,19:07,.677,.563,.250,.875,4.4,6.6,5.3,15.7,4.4,0.0,8.3,23.5,135,111,4.2
Kevon Looney,16:53,.680,.600,.000,.400,15.0,7.5,12.0,34.0,0.0,0.0,0.0,12.9,169,121,3.2
Brad Wanamaker,14:24,.250,.250,.500,.000,0.0,8.8,3.5,43.1,11.6,0.0,33.3,15.5,72,94,0.9
Jordan Poole,13:25,.635,.571,.857,.286,0.0,18.8,7.5,11.4,0.0,0.0,0.0,21.8,131,119,-1.5
Mychal Mulder,10:34,.509,.500,.833,.333,0.0,0.0,0.0,0.0,3.9,0.0,0.0,24.2,100,112,-3.2
