Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,29:07,6,14,.429,1,3,.333,0,0,,0,0,0,1,0,0,0,3,13,-19
Ja Morant,28:31,4,12,.333,0,0,,7,10,.700,0,3,3,4,1,0,3,2,15,-14
Kyle Anderson,28:08,4,11,.364,0,3,.000,1,2,.500,0,4,4,3,1,0,1,2,9,-14
Jonas Valančiūnas,26:46,11,14,.786,0,1,.000,2,3,.667,8,9,17,0,2,0,2,3,24,-12
Desmond Bane,22:04,0,3,.000,0,3,.000,0,0,,0,1,1,1,0,0,0,1,0,-6
Grayson Allen,23:07,4,8,.500,2,5,.400,5,5,1.000,0,2,2,4,2,0,2,1,15,-12
Brandon Clarke,19:26,1,3,.333,0,0,,2,4,.500,0,2,2,1,1,0,0,1,4,-11
De'Anthony Melton,18:03,1,7,.143,0,3,.000,0,0,,0,3,3,0,2,0,0,1,2,-12
Tyus Jones,15:02,3,5,.600,1,1,1.000,0,0,,0,2,2,0,0,0,1,1,7,-12
Xavier Tillman,11:27,2,3,.667,0,0,,0,0,,1,1,2,1,1,0,1,1,4,-5
John Konchar,5:54,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+2
Sean McDermott,5:54,1,2,.500,0,1,.000,0,0,,0,0,0,0,1,0,0,0,2,+2
Killian Tillie,3:15,0,2,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-1
Jontay Porter,3:15,0,2,.000,0,1,.000,0,0,,1,2,3,0,0,0,0,1,0,-1
