Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,36:59,5,14,.357,1,4,.250,8,10,.800,0,2,2,3,0,3,2,1,19,+4
Saddiq Bey,32:43,5,9,.556,4,6,.667,0,1,.000,1,4,5,2,1,1,1,3,14,+5
Mason Plumlee,30:48,4,7,.571,0,1,.000,5,10,.500,1,9,10,5,1,0,2,5,13,+13
Wayne Ellington,22:00,2,6,.333,1,5,.200,4,4,1.000,0,2,2,1,0,0,0,4,9,+2
Rodney McGruder,15:46,3,3,1.000,1,1,1.000,0,0,,0,1,1,1,1,0,0,1,7,+3
Hamidou Diallo,18:35,2,4,.500,0,0,,2,2,1.000,0,2,2,0,0,0,0,3,6,-14
Cory Joseph,18:02,3,6,.500,0,1,.000,3,4,.750,1,1,2,2,0,0,0,0,9,+2
Josh Jackson,16:32,3,11,.273,1,6,.167,1,1,1.000,1,3,4,2,2,0,3,5,8,-4
Saben Lee,15:30,1,5,.200,0,2,.000,6,10,.600,1,0,1,3,0,0,0,2,8,-7
Tyler Cook,11:30,1,2,.500,0,0,,0,0,,1,3,4,0,0,0,0,0,2,-6
Frank Jackson,10:39,3,4,.750,3,4,.750,5,5,1.000,0,2,2,0,0,0,1,3,14,+2
Isaiah Stewart,5:41,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,3,2,-9
Sekou Doumbouya,5:15,0,1,.000,0,1,.000,0,0,,1,0,1,0,1,0,0,0,0,-1
