Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
RJ Barrett,41:56,7,22,.318,2,6,.333,8,11,.727,3,7,10,5,3,0,3,5,24,0
Julius Randle,36:52,5,16,.313,1,5,.200,2,2,1.000,0,9,9,4,1,0,1,4,13,0
Mitchell Robinson,21:16,2,5,.400,0,0,,2,3,.667,4,3,7,0,2,1,1,2,6,-14
Elfrid Payton,21:02,3,8,.375,0,2,.000,2,4,.500,2,2,4,0,1,0,4,3,8,-15
Frank Ntilikina,15:14,0,2,.000,0,1,.000,0,0,,1,3,4,0,0,0,1,3,0,-8
Alec Burks,33:49,8,18,.444,2,7,.286,9,11,.818,0,6,6,0,1,0,1,4,27,+17
Taj Gibson,26:44,3,5,.600,0,0,,4,6,.667,7,1,8,1,1,2,1,3,10,+18
Immanuel Quickley,25:55,5,13,.385,2,5,.400,4,5,.800,1,5,6,3,1,0,1,3,16,+14
Obi Toppin,11:08,0,0,,0,0,,0,0,,0,1,1,1,2,1,0,1,0,+4
Kevin Knox,6:04,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,+4
