Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,240,.634,.582,.304,.405,27.0,75.0,51.9,56.1,9.1,12.0,16.2,100.0,119.1,112.0
CHO,240,.571,.529,.425,.264,25.0,73.0,48.1,71.8,5.0,7.3,14.1,100.0,112.0,119.1
