Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tobias Harris,37:45,.686,.567,.267,.600,3.4,15.9,9.9,16.5,0.0,0.0,5.0,22.8,147,118,5.0
Ben Simmons,34:58,.582,.583,.000,.167,7.4,13.7,10.7,39.4,1.4,2.7,28.0,22.1,108,114,0.2
Joel Embiid,33:45,.794,.735,.235,.588,0.0,39.1,20.3,11.2,2.9,2.8,18.9,33.8,128,103,11.7
Danny Green,30:58,.847,.889,.778,.111,0.0,3.9,2.0,4.9,3.1,6.2,9.6,14.6,144,110,11.0
Seth Curry,28:34,.000,.000,.667,.000,0.0,0.0,0.0,12.3,0.0,3.4,25.0,6.1,48,120,-10.9
Matisse Thybulle,20:16,.500,.500,.400,.000,12.8,0.0,6.2,0.0,2.4,0.0,0.0,10.7,124,117,-2.3
Shake Milton,18:54,.472,.375,.333,.333,6.9,0.0,3.3,16.5,0.0,5.1,0.0,31.5,116,119,-2.7
Furkan Korkmaz,16:05,.667,.667,.333,.000,0.0,7.5,3.9,0.0,3.0,0.0,40.0,13.4,70,114,-5.2
Dwight Howard,14:10,.539,.500,.000,3.000,36.6,50.8,44.0,9.0,6.8,0.0,39.3,23.3,96,93,-1.4
Tyrese Maxey,4:35,.000,.000,.000,.000,0.0,52.4,27.2,25.5,0.0,0.0,0.0,9.4,63,108,-9.6
