Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,41:45,13,19,.684,4,7,.571,7,7,1.000,0,6,6,5,1,0,3,4,37,-4
Russell Westbrook,38:35,8,19,.421,3,6,.500,4,6,.667,2,3,5,17,1,1,5,2,23,-20
Rui Hachimura,36:45,9,18,.500,4,9,.444,0,0,,0,7,7,5,1,0,2,2,22,-7
Garrison Mathews,20:24,1,4,.250,1,3,.333,3,3,1.000,0,2,2,0,0,0,0,1,6,-19
Alex Len,17:49,1,4,.250,0,0,,1,4,.250,0,2,2,2,0,0,0,2,3,-16
Deni Avdija,31:19,5,9,.556,1,4,.250,0,0,,0,6,6,2,0,0,1,3,11,+8
Dāvis Bertāns,23:34,3,5,.600,3,5,.600,0,0,,0,2,2,0,1,0,1,2,9,+3
Raul Neto,19:52,2,6,.333,0,3,.000,2,2,1.000,0,1,1,1,1,0,2,2,6,+3
Robin Lopez,8:46,2,2,1.000,0,0,,1,2,.500,0,2,2,1,0,0,0,0,5,-4
Cassius Winston,1:10,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+1
