Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,41:45,.838,.789,.368,.368,0.0,17.2,8.7,19.8,1.1,0.0,12.0,25.8,141,123,7.0
Russell Westbrook,38:35,.531,.500,.316,.316,6.4,9.3,7.9,62.1,1.2,1.9,18.8,29.7,113,123,5.3
Rui Hachimura,36:45,.611,.611,.500,.000,0.0,22.9,11.6,20.3,1.2,0.0,10.0,23.4,106,122,1.4
Garrison Mathews,20:24,.564,.375,.750,.750,0.0,11.8,6.0,0.0,0.0,0.0,0.0,11.2,112,126,-6.7
Alex Len,17:49,.260,.250,.000,1.000,0.0,13.5,6.8,13.0,0.0,0.0,0.0,13.9,71,126,-10.7
Deni Avdija,31:19,.611,.611,.444,.000,0.0,23.0,11.6,8.4,0.0,0.0,10.0,13.7,105,125,-4.3
Dāvis Bertāns,23:34,.900,.900,1.000,.000,0.0,10.2,5.2,0.0,1.9,0.0,16.7,11.0,114,122,-0.1
Raul Neto,19:52,.436,.333,.500,.333,0.0,6.0,3.1,6.2,2.2,0.0,22.5,19.2,71,122,-12.4
Robin Lopez,8:46,.868,1.000,.000,1.000,0.0,27.4,13.9,16.6,0.0,0.0,0.0,14.1,178,124,7.1
Cassius Winston,1:10,.000,.000,1.000,.000,0.0,0.0,0.0,93.5,0.0,0.0,0.0,36.9,57,128,-17.9
