Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bojan Bogdanović,29:03,7,16,.438,1,5,.200,9,10,.900,0,3,3,4,1,1,1,1,24,+37
Georges Niang,26:28,6,9,.667,5,7,.714,2,2,1.000,1,2,3,4,0,0,0,3,19,+36
Joe Ingles,24:00,4,7,.571,3,6,.500,2,2,1.000,0,2,2,7,0,0,3,0,13,+26
Rudy Gobert,23:30,5,7,.714,0,0,,2,2,1.000,1,9,10,0,1,5,0,0,12,+28
Royce O'Neale,23:10,4,6,.667,2,3,.667,0,0,,0,2,2,5,0,0,2,3,10,+14
Jordan Clarkson,25:05,8,14,.571,4,7,.571,3,3,1.000,0,3,3,0,0,0,1,1,23,+31
Trent Forrest,21:16,3,4,.750,1,2,.500,2,2,1.000,0,2,2,6,0,0,1,1,9,+25
Ersan İlyasova,14:06,2,2,1.000,2,2,1.000,0,0,,0,3,3,1,1,0,1,1,6,+24
Derrick Favors,12:30,4,5,.800,0,0,,0,0,,5,6,11,0,0,2,1,1,8,+14
Jarrell Brantley,12:00,5,6,.833,3,3,1.000,0,0,,0,3,3,3,1,0,2,2,13,+7
Miye Oni,9:48,0,1,.000,0,1,.000,0,0,,0,2,2,3,0,0,0,0,0,+2
Matt Thomas,9:15,7,7,1.000,3,3,1.000,0,0,,0,1,1,0,0,0,1,0,17,+5
Juwan Morgan,5:57,0,1,.000,0,1,.000,0,0,,1,1,2,2,0,1,0,2,0,-3
Elijah Hughes,3:52,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-1
