Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malcolm Brogdon,35:27,12,20,.600,4,7,.571,1,1,1.000,0,7,7,6,1,0,5,5,29,0
Domantas Sabonis,33:47,7,15,.467,0,3,.000,6,8,.750,2,12,14,8,0,1,3,4,20,+2
Justin Holiday,33:30,2,11,.182,1,10,.100,0,0,,0,2,2,1,1,0,0,2,5,+4
Doug McDermott,29:52,5,13,.385,2,6,.333,1,1,1.000,2,2,4,2,0,0,0,1,13,+6
Myles Turner,27:59,1,5,.200,0,3,.000,6,6,1.000,2,3,5,2,1,2,1,4,8,+6
T.J. McConnell,24:34,4,7,.571,0,0,,0,1,.000,1,6,7,2,2,1,3,4,8,-11
Jeremy Lamb,15:11,0,3,.000,0,2,.000,2,2,1.000,0,2,2,0,0,0,0,1,2,-3
Aaron Holiday,14:59,5,8,.625,0,2,.000,0,0,,1,0,1,0,2,0,1,2,10,-13
Edmond Sumner,14:34,0,2,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,3,4,2,-9
Goga Bitadze,10:07,1,4,.250,1,2,.500,0,0,,2,0,2,1,0,0,0,0,3,-7
