Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Collin Sexton,41:28,.595,.471,.235,.647,0.0,6.7,3.6,12.9,0.0,0.0,8.4,24.9,123,114,-1.2
Darius Garland,38:24,.528,.528,.222,.000,2.8,4.8,3.9,57.9,0.0,0.0,10.0,22.6,118,114,0.4
Jarrett Allen,34:46,.759,.778,.000,1.556,12.3,37.2,25.6,5.4,0.0,10.8,6.2,20.2,150,92,11.6
Isaac Okoro,32:32,.500,.500,.000,.000,0.0,2.8,1.5,4.6,1.6,2.3,42.9,9.3,57,110,-9.6
Taurean Prince,31:36,.340,.250,.700,.400,3.4,23.4,14.1,19.0,1.6,4.7,20.3,20.3,76,99,-6.4
Cedi Osman,17:44,.417,.417,.333,.000,36.1,5.2,19.5,22.4,5.8,0.0,0.0,29.4,116,101,10.1
Lamar Stevens,14:11,.425,.400,.200,.400,7.5,19.5,14.0,12.0,0.0,5.3,0.0,18.0,107,104,-2.3
JaVale McGee,13:14,.000,.000,.000,.000,16.1,20.9,18.7,0.0,0.0,17.0,40.0,16.4,25,95,-19.2
Damyean Dotson,11:06,.500,.500,.200,.000,0.0,8.3,4.5,32.8,0.0,0.0,0.0,19.5,122,113,0.6
Dylan Windler,4:59,.000,.000,1.000,.000,0.0,18.5,9.9,27.5,0.0,0.0,0.0,8.7,55,108,-8.4
