Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,35:23,.572,.438,.292,.708,5.4,2.7,4.1,50.0,0.0,0.0,6.0,37.6,129,115,7.4
De'Andre Hunter,35:19,.609,.545,.364,.273,2.7,27.2,15.0,13.1,0.0,5.4,7.5,15.0,127,104,3.0
Cam Reddish,32:28,.313,.313,.125,.000,3.0,5.9,4.4,8.4,1.4,3.0,27.3,13.5,61,109,-8.5
Bogdan Bogdanović,32:13,.322,.250,.900,.200,3.0,23.8,13.4,8.5,1.4,0.0,8.4,14.7,80,106,-6.1
John Collins,27:18,.580,.444,.333,.556,10.5,24.6,17.6,0.0,1.7,7.0,15.2,19.2,113,100,-2.1
Kevin Huerter,26:36,.844,.833,.417,.083,0.0,7.2,3.6,30.6,1.7,0.0,19.4,23.1,132,109,7.6
Bruno Fernando,17:12,.000,.000,.000,.000,11.2,44.7,27.9,22.0,0.0,0.0,66.7,6.9,76,103,-1.2
Solomon Hill,12:58,.551,.500,.400,.200,7.4,7.4,7.4,0.0,0.0,0.0,0.0,16.7,124,113,-3.7
Brandon Goodwin,11:58,.434,.375,.500,1.000,8.0,0.0,4.0,0.0,0.0,0.0,0.0,19.1,104,116,-5.7
Nathan Knight,8:35,.972,1.000,.600,1.000,11.2,22.4,16.8,0.0,0.0,0.0,12.2,38.0,159,109,26.3
