Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,35:23,10,24,.417,1,7,.143,15,17,.882,2,1,3,9,0,0,2,1,36,+12
De'Andre Hunter,35:19,5,11,.455,2,4,.500,3,3,1.000,1,10,11,3,0,2,1,3,15,+13
Cam Reddish,32:28,2,8,.250,1,1,1.000,0,0,,1,2,3,2,1,1,3,3,5,0
Bogdan Bogdanović,32:13,2,10,.200,1,9,.111,2,2,1.000,1,8,9,2,1,0,1,0,7,0
John Collins,27:18,4,9,.444,0,3,.000,5,5,1.000,3,7,10,0,1,2,2,4,13,+15
Kevin Huerter,26:36,8,12,.667,4,5,.800,1,1,1.000,0,2,2,4,1,0,3,5,21,+14
Bruno Fernando,17:12,0,1,.000,0,0,,0,0,,2,8,10,3,0,0,2,1,0,-1
Solomon Hill,12:58,2,5,.400,1,2,.500,1,1,1.000,1,1,2,0,0,0,0,2,6,+3
Brandon Goodwin,11:58,1,4,.250,1,2,.500,2,4,.500,1,0,1,0,0,0,0,0,5,-2
Nathan Knight,8:35,4,5,.800,2,3,.667,4,5,.800,1,2,3,0,0,0,1,1,14,-4
