Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,0,240,49,93,.527,16,39,.410,22,25,.880,8,30,38,27,12,5,14,21,136
HOU,1,240,49,98,.500,25,46,.543,20,24,.833,16,36,52,23,6,6,18,23,143
