Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jrue Holiday,37:35,12,19,.632,1,4,.250,4,6,.667,2,2,4,10,2,4,1,3,29,-6
Khris Middleton,37:08,9,21,.429,5,10,.500,10,10,1.000,0,4,4,8,1,0,4,3,33,-1
Brook Lopez,30:52,7,11,.636,0,1,.000,1,1,1.000,2,2,4,1,0,1,3,5,15,-18
Donte DiVincenzo,21:17,1,5,.200,1,4,.250,0,0,,0,5,5,2,0,0,0,1,3,-14
Giannis Antetokounmpo,0:46,0,0,,0,0,,1,2,.500,0,0,0,1,1,0,0,0,1,+3
P.J. Tucker,30:02,2,3,.667,2,3,.667,0,0,,1,5,6,0,2,0,1,4,6,-11
Bryn Forbes,28:54,11,17,.647,6,10,.600,2,2,1.000,0,0,0,0,1,0,2,1,30,+10
Bobby Portis,23:38,4,8,.500,0,0,,2,2,1.000,3,8,11,3,4,0,2,4,10,+3
Pat Connaughton,17:12,1,6,.167,1,6,.167,0,0,,0,3,3,0,1,0,0,0,3,+3
Jeff Teague,10:09,2,3,.667,0,1,.000,2,2,1.000,0,1,1,2,0,0,1,0,6,+1
Thanasis Antetokounmpo,2:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
