Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,38:29,9,14,.643,2,4,.500,6,7,.857,4,4,8,8,3,2,1,5,26,+22
Malcolm Brogdon,36:41,8,19,.421,2,5,.400,0,0,,1,8,9,4,1,0,2,1,18,+16
Justin Holiday,35:42,4,12,.333,2,6,.333,1,1,1.000,1,2,3,4,1,0,0,2,11,+15
Doug McDermott,29:47,4,10,.400,1,3,.333,0,0,,0,2,2,1,1,0,2,1,9,+17
Myles Turner,23:43,6,9,.667,2,5,.400,0,0,,2,6,8,0,0,2,0,4,14,+6
T.J. McConnell,32:09,3,7,.429,1,2,.500,0,0,,2,4,6,7,2,1,1,1,7,+6
Jeremy Lamb,28:03,6,7,.857,3,3,1.000,2,2,1.000,0,5,5,1,2,0,1,3,17,+4
Aaron Holiday,12:08,3,7,.429,1,3,.333,0,0,,0,0,0,0,0,0,0,1,7,-2
Edmond Sumner,1:39,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2
Goga Bitadze,1:39,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2
