Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,240,.543,.500,.427,.256,15.9,76.6,47.3,72.7,6.3,5.0,14.1,100.0,103.1,107.3
NYK,240,.544,.462,.231,.487,23.4,84.1,52.7,51.5,4.2,8.5,12.1,100.0,107.3,103.1
