Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Derrick White,35:39,.884,.864,.818,.182,0.0,10.1,5.2,5.1,1.5,8.2,20.2,20.1,131,106,10.6
DeMar DeRozan,34:59,.734,.688,.125,.438,0.0,6.9,3.5,32.8,1.5,0.0,0.0,26.3,155,113,10.5
Dejounte Murray,33:44,.409,.409,.364,.000,0.0,24.9,12.8,18.8,1.5,2.9,21.4,20.0,76,106,-4.5
Keldon Johnson,31:52,.375,.375,.333,.000,0.0,11.3,5.8,0.0,0.0,3.1,7.7,19.7,68,113,-10.3
Jakob Poeltl,25:43,.500,.500,.000,.000,19.6,32.7,26.3,5.8,0.0,15.2,33.3,11.3,102,98,0.5
Patty Mills,32:12,.592,.563,.875,.125,0.0,11.2,5.7,9.5,1.6,0.0,0.0,12.6,125,111,1.8
Rudy Gay,25:01,.437,.409,.364,.091,5.0,19.2,12.3,20.3,2.1,0.0,25.9,29.8,76,108,-7.6
Devin Vassell,10:07,.347,.000,.500,1.000,0.0,47.4,24.3,13.2,0.0,0.0,0.0,13.7,92,107,-4.3
Lonnie Walker,8:50,.387,.333,.333,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,80,117,-16.4
Drew Eubanks,1:50,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,49.5,54,118,-29.6
