Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Derrick White,35:39,7,11,.636,5,9,.556,2,2,1.000,0,3,3,1,1,3,3,3,21,+8
DeMar DeRozan,34:59,11,16,.688,0,2,.000,6,7,.857,0,2,2,5,1,0,0,5,28,-12
Dejounte Murray,33:44,4,11,.364,1,4,.250,0,0,,0,7,7,4,1,1,3,2,9,+6
Keldon Johnson,31:52,4,12,.333,1,4,.250,0,0,,0,3,3,0,0,1,1,3,9,+2
Jakob Poeltl,25:43,2,4,.500,0,0,,0,0,,4,7,11,1,0,4,2,2,4,-4
Patty Mills,32:12,3,8,.375,3,7,.429,1,1,1.000,0,3,3,2,1,0,0,0,10,0
Rudy Gay,25:01,4,11,.364,1,4,.250,1,1,1.000,1,4,5,3,1,0,4,3,10,+2
Devin Vassell,10:07,0,2,.000,0,1,.000,2,2,1.000,0,4,4,1,0,0,0,1,2,+7
Lonnie Walker,8:50,1,3,.333,0,1,.000,1,2,.500,0,0,0,0,0,0,0,3,3,-15
Drew Eubanks,1:50,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1,-9
