Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Marcus Smart,38:27,0,3,.000,0,2,.000,3,4,.750,0,1,1,7,0,2,2,2,3,0
Jaylen Brown,37:38,13,24,.542,3,8,.375,4,4,1.000,0,5,5,4,2,1,0,3,33,+8
Jayson Tatum,32:49,12,28,.429,6,13,.462,0,0,,0,7,7,2,2,1,2,2,30,-6
Daniel Theis,24:40,4,8,.500,2,6,.333,0,0,,0,3,3,3,0,0,0,1,10,+7
Tristan Thompson,22:24,6,10,.600,0,0,,0,0,,4,4,8,1,0,0,0,3,12,-6
Jeff Teague,25:00,7,15,.467,4,4,1.000,1,2,.500,2,1,3,4,2,1,0,1,19,+8
Semi Ojeleye,18:59,2,2,1.000,1,1,1.000,0,1,.000,1,3,4,1,0,0,0,1,5,+20
Grant Williams,14:35,1,5,.200,1,4,.250,0,0,,0,1,1,1,1,0,1,2,3,-19
Payton Pritchard,13:00,1,4,.250,1,2,.500,0,0,,0,1,1,0,1,0,0,1,3,-2
Robert Williams,12:28,2,2,1.000,0,0,,0,0,,3,1,4,0,0,1,1,1,4,-5
