Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,40:27,.631,.559,.176,.588,0.0,37.3,16.5,16.2,3.6,0.0,15.7,27.3,115,109,4.5
Jaylen Brown,34:22,.575,.577,.154,.769,0.0,8.0,3.5,9.2,5.7,0.0,5.4,23.3,116,107,3.5
Marcus Smart,31:44,.590,.450,.600,1.000,3.4,0.0,1.9,21.3,1.5,3.0,0.0,19.8,144,114,6.4
Tristan Thompson,26:48,.799,.714,.000,.571,28.5,15.4,22.7,5.8,0.0,0.0,10.2,15.9,165,119,2.5
Daniel Theis,23:23,.250,.250,.250,.000,4.7,17.6,10.4,5.7,0.0,4.0,11.1,16.8,63,115,-12.3
Payton Pritchard,27:10,.536,.500,.250,.375,0.0,25.2,11.2,26.8,1.8,0.0,24.4,19.7,98,114,-3.2
Javonte Green,20:59,.700,.700,.600,.000,10.4,6.5,8.7,6.9,0.0,0.0,16.7,12.4,130,120,0.0
Jeff Teague,19:06,.429,.429,.429,.000,0.0,14.4,6.4,14.4,2.6,4.9,12.5,18.2,91,109,-2.6
Robert Williams,10:48,1.000,1.000,.000,.000,10.1,50.8,28.1,0.0,0.0,0.0,20.0,20.2,144,116,6.6
Grant Williams,5:13,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.7,94,120,1.2
