Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,40:27,9,17,.529,1,3,.333,8,10,.800,0,11,11,4,3,0,4,1,27,+19
Jaylen Brown,34:22,7,13,.538,1,2,.500,5,10,.500,0,2,2,2,4,0,1,2,20,-1
Marcus Smart,31:44,3,10,.300,3,6,.500,8,10,.800,1,0,1,5,1,1,0,1,17,-4
Tristan Thompson,26:48,5,7,.714,0,0,,4,4,1.000,7,3,10,1,0,0,1,4,14,+4
Daniel Theis,23:23,2,8,.250,0,2,.000,0,0,,1,3,4,1,0,1,1,2,4,-8
Payton Pritchard,27:10,4,8,.500,0,2,.000,2,3,.667,0,5,5,5,1,0,3,1,10,+3
Javonte Green,20:59,3,5,.600,1,3,.333,0,0,,2,1,3,1,0,0,1,0,7,+3
Jeff Teague,19:06,2,7,.286,2,3,.667,0,0,,0,2,2,2,1,1,1,3,6,+9
Robert Williams,10:48,4,4,1.000,0,0,,0,0,,1,4,5,0,0,0,1,1,8,+10
Grant Williams,5:13,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,3,-10
