Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,33:15,.639,.639,.167,.000,3.2,30.6,14.8,32.5,0.0,0.0,5.3,24.9,136,141,5.1
DeMar DeRozan,32:21,.494,.400,.067,.333,0.0,13.5,5.7,31.2,0.0,0.0,10.4,25.9,112,142,-5.3
Jakob Poeltl,31:56,.715,.727,.000,.182,23.4,18.2,21.2,8.6,0.0,9.4,14.4,18.9,139,133,3.2
Derrick White,31:54,.771,.773,.636,.273,3.3,9.1,5.8,4.1,1.6,0.0,14.0,19.6,132,139,-0.5
Keldon Johnson,25:28,.359,.250,.000,.500,4.2,17.1,9.7,4.4,0.0,0.0,0.0,16.7,93,142,-12.1
Patty Mills,25:51,.500,.500,.889,.000,0.0,0.0,0.0,4.5,0.0,0.0,10.0,16.9,97,144,-9.4
Rudy Gay,19:40,.556,.556,.556,.000,0.0,29.6,12.5,13.1,5.1,0.0,10.0,22.2,109,129,2.5
Devin Vassell,15:21,.375,.375,.750,.000,0.0,28.4,12.0,0.0,3.3,0.0,0.0,11.4,83,134,-6.5
Drew Eubanks,14:46,1.000,1.000,.000,.000,14.4,29.6,20.8,9.6,3.4,6.8,33.3,17.7,131,127,7.0
Tre Jones,2:22,.000,.000,.000,.000,0.0,0.0,0.0,43.2,0.0,0.0,0.0,18.4,59,144,-14.3
Quinndary Weatherspoon,2:22,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0,144,-46.8
Luka Šamanić,2:22,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,200,144,9.1
Cameron Reynolds,2:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,144,-10.5
