Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,1,240,40,89,.449,15,34,.441,18,26,.692,12,39,51,23,10,3,12,15,113
BRK,0,240,41,95,.432,13,37,.351,14,15,.933,10,41,51,18,8,4,13,18,109
