Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malachi Flynn,34:11,3,12,.250,0,4,.000,0,0,,1,2,3,8,1,0,1,2,6,+6
Chris Boucher,31:13,3,6,.500,0,1,.000,5,5,1.000,2,5,7,2,0,2,0,4,11,-2
Khem Birch,26:13,3,7,.429,0,1,.000,1,2,.500,2,4,6,0,1,3,1,3,7,+3
Paul Watson,25:38,10,13,.769,8,11,.727,2,2,1.000,0,4,4,1,1,1,1,3,30,-3
Fred VanVleet,23:23,3,11,.273,0,6,.000,0,0,,0,1,1,6,1,2,2,2,6,0
Yuta Watanabe,26:57,7,11,.636,2,4,.500,5,5,1.000,0,6,6,2,0,1,2,3,21,+9
Freddie Gillespie,21:47,5,8,.625,0,0,,0,0,,1,6,7,0,0,0,1,4,10,+8
Stanley Johnson,20:45,5,8,.625,3,5,.600,0,0,,1,5,6,2,2,1,3,3,13,+10
Rodney Hood,17:07,2,6,.333,1,3,.333,2,2,1.000,0,0,0,1,0,0,0,0,7,+16
DeAndre' Bembry,12:46,0,0,,0,0,,2,2,1.000,1,1,2,2,0,0,3,0,2,+8
