Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,240,.628,.585,.427,.220,21.6,85.0,54.5,58.5,6.4,18.5,13.5,100.0,120.5,108.8
ORL,240,.555,.506,.299,.442,15.0,78.4,45.5,57.1,8.5,8.5,9.8,100.0,108.8,120.5
