Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,33:37,.653,.658,.263,.474,0.0,7.7,3.6,23.5,1.4,8.2,4.2,31.2,122,120,13.7
Mason Plumlee,29:48,.758,.727,.000,.182,3.8,8.7,6.1,11.9,0.0,3.1,0.0,17.5,151,128,3.8
Saddiq Bey,25:10,.000,.000,.875,.000,0.0,20.6,9.7,9.5,1.9,0.0,27.3,19.2,12,124,-24.4
Saben Lee,19:54,.250,.250,.000,.000,5.7,6.5,6.1,38.5,0.0,4.6,33.3,13.2,81,127,-6.3
Josh Jackson,18:59,.000,.000,.200,.000,0.0,27.3,12.8,6.3,2.5,0.0,28.6,16.2,9,122,-19.5
Cory Joseph,28:06,.527,.500,.100,.100,4.1,4.6,4.3,48.9,3.4,0.0,27.7,22.5,98,123,-1.7
Hamidou Diallo,26:18,1.019,1.000,.375,.375,0.0,34.5,16.2,20.1,1.8,3.5,17.7,18.9,156,120,13.6
Frank Jackson,23:19,.364,.364,.545,.000,4.9,22.3,13.0,6.1,0.0,0.0,8.3,22.6,72,129,-10.6
Isaiah Stewart,18:12,.500,.500,.667,.000,0.0,28.5,13.4,0.0,2.6,5.1,14.3,16.9,76,117,-5.9
Tyler Cook,15:20,.902,1.000,.000,.667,7.5,16.9,11.9,10.2,0.0,0.0,0.0,11.1,185,130,0.5
Deividas Sirvydis,1:17,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0,132,-39.2
