Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,1,240,40,86,.465,9,27,.333,12,17,.706,5,31,36,29,7,7,16,26,101
POR,0,240,42,82,.512,16,30,.533,24,26,.923,6,37,43,27,11,7,13,20,124
