Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,43:10,.768,.731,.154,.231,2.9,29.0,17.0,30.9,4.4,1.9,25.9,19.3,130,100,10.7
Malcolm Brogdon,34:46,.655,.625,.375,.438,0.0,15.0,8.1,15.8,1.4,0.0,13.6,27.4,120,112,2.3
Justin Holiday,31:50,.388,.333,.500,.167,3.9,6.6,5.3,7.3,1.5,0.0,7.2,18.8,90,114,-7.3
Myles Turner,29:54,1.000,1.000,.250,.000,12.3,17.4,15.1,9.2,1.6,10.7,0.0,11.5,204,103,15.9
Caris LeVert,26:52,.412,.357,.286,.286,9.2,19.4,14.7,9.6,0.0,0.0,20.2,31.7,80,114,-15.0
Doug McDermott,26:23,.768,.769,.308,.231,4.7,11.9,8.6,12.3,0.0,3.0,0.0,23.4,158,113,9.7
T.J. McConnell,23:04,.333,.333,.000,.000,0.0,4.5,2.4,4.7,0.0,0.0,25.0,7.5,65,117,-12.4
Edmond Sumner,12:11,.833,.833,.667,.000,0.0,17.1,9.3,0.0,3.9,0.0,25.0,14.2,110,106,3.5
Aaron Holiday,9:07,.625,.625,.250,.000,0.0,11.4,6.2,29.7,5.2,0.0,0.0,18.9,144,104,13.1
Goga Bitadze,2:43,.532,.000,1.000,2.000,45.3,0.0,20.8,0.0,0.0,0.0,0.0,29.9,145,118,-10.0
