Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Olynyk,33:12,.409,.409,.364,.000,0.0,25.0,14.3,13.9,1.5,2.7,0.0,16.3,87,91,-2.3
Jimmy Butler,33:01,.628,.529,.059,.706,0.0,8.4,4.8,48.6,6.0,2.7,8.2,36.1,125,88,14.8
Duncan Robinson,29:40,.833,.833,.889,.000,0.0,15.6,8.9,11.2,5.0,0.0,0.0,14.9,145,89,12.7
Kendrick Nunn,25:45,.455,.455,.636,.000,0.0,7.2,4.1,31.5,3.9,0.0,8.3,22.9,93,95,1.4
KZ Okpala,25:16,.667,.667,.333,.000,4.9,14.6,10.4,5.7,0.0,3.5,25.0,7.8,110,99,-5.2
Goran Dragić,32:15,.746,.733,.533,.267,0.0,20.0,11.4,31.5,0.0,0.0,19.3,31.6,114,99,4.5
Tyler Herro,23:18,.228,.143,.429,.571,0.0,15.8,9.1,5.9,2.1,0.0,10.2,20.6,47,96,-15.4
Andre Iguodala,22:43,.000,.000,.750,.000,0.0,8.1,4.6,5.7,0.0,3.9,0.0,8.6,16,102,-13.6
Chris Silva,11:45,1.000,1.000,.000,.000,0.0,23.6,13.5,0.0,0.0,15.1,0.0,8.4,200,87,6.8
Precious Achiuwa,3:02,1.000,1.000,.000,.000,0.0,30.4,17.4,0.0,0.0,0.0,0.0,16.2,200,95,8.7
