Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,0,240,36,81,.444,15,40,.375,21,25,.840,10,35,45,30,7,6,13,20,108
OKC,1,240,32,74,.432,14,39,.359,16,19,.842,5,33,38,20,6,1,17,24,94
