Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chris Webber,35:23,13,20,.650,0,0,,0,0,,0,10,10,5,1,2,0,2,26,+35
Peja Stojaković,29:26,8,12,.667,2,4,.500,1,2,.500,0,4,4,1,3,0,0,1,19,+27
Mike Bibby,28:43,3,7,.429,0,1,.000,5,6,.833,0,1,1,8,0,1,2,2,11,+26
Doug Christie,28:14,5,6,.833,1,1,1.000,0,0,,0,4,4,10,0,0,1,0,11,+18
Vlade Divac,19:05,4,6,.667,0,0,,4,6,.667,1,1,2,0,0,3,1,5,12,+8
Scot Pollard,25:58,6,8,.750,0,0,,2,3,.667,2,4,6,1,3,2,1,1,14,+17
Jim Jackson,21:18,2,4,.500,0,0,,2,2,1.000,2,3,5,4,1,0,3,1,6,+16
Bobby Jackson,16:18,2,6,.333,0,4,.000,1,1,1.000,0,2,2,5,0,0,0,1,5,+16
Hedo Türkoğlu,13:59,2,7,.286,1,2,.500,0,0,,2,1,3,1,1,0,2,3,5,+5
Keon Clark,12:38,1,3,.333,0,0,,0,0,,1,6,7,0,0,0,1,2,2,0
Gerald Wallace,8:59,3,4,.750,0,0,,2,2,1.000,0,1,1,1,1,0,2,0,8,+7
