Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Chris Webber,35:23,.650,.650,.000,.000,0.0,22.9,15.2,22.0,1.5,3.2,0.0,26.0,137,83,11.3
Peja Stojaković,29:26,.738,.750,.333,.167,0.0,10.7,7.1,4.4,5.1,0.0,0.0,19.5,144,86,10.6
Mike Bibby,28:43,.571,.429,.143,.857,0.0,2.8,1.8,30.1,0.0,1.9,17.2,18.2,122,101,-0.1
Doug Christie,28:14,.917,.917,.167,.000,0.0,11.4,7.6,42.4,0.0,0.0,14.3,11.4,168,96,11.8
Vlade Divac,19:05,.694,.667,.000,1.000,8.4,4.2,5.6,0.0,0.0,8.8,10.4,23.0,128,95,0.7
Scot Pollard,25:58,.751,.750,.000,.375,12.3,12.3,12.3,4.9,5.9,4.3,9.7,18.0,139,81,11.2
Jim Jackson,21:18,.615,.500,.000,.500,15.2,11.4,12.7,20.6,2.4,0.0,38.1,17.0,105,91,1.3
Bobby Jackson,16:18,.388,.333,.667,.167,0.0,10.0,6.7,34.9,0.0,0.0,0.0,18.3,116,97,-1.5
Hedo Türkoğlu,13:59,.357,.357,.286,.000,22.9,5.7,11.4,8.1,3.7,0.0,22.2,29.2,77,92,-13.4
Keon Clark,12:38,.333,.333,.000,.000,12.3,36.9,28.7,0.0,0.0,0.0,25.0,14.0,68,78,-11.7
Gerald Wallace,8:59,.820,.750,.000,.500,0.0,8.9,5.9,16.2,5.7,0.0,29.1,34.7,110,86,8.4
