Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chris Webber,40:28,12,20,.600,0,0,,5,8,.625,6,9,15,11,0,2,4,2,29,+22
Mike Bibby,36:12,6,14,.429,2,3,.667,2,2,1.000,2,2,4,6,4,0,2,2,16,+17
Doug Christie,34:29,7,9,.778,4,6,.667,0,0,,0,2,2,6,2,0,0,2,18,+20
Peja Stojaković,33:28,8,13,.615,6,9,.667,1,1,1.000,0,4,4,2,2,0,2,1,23,+27
Vlade Divac,26:48,4,10,.400,0,1,.000,3,4,.750,1,7,8,4,1,0,1,4,11,+20
Keon Clark,20:29,6,9,.667,0,0,,1,2,.500,1,4,5,1,0,3,2,3,13,+8
Jim Jackson,17:38,0,5,.000,0,0,,0,0,,1,1,2,2,0,0,1,2,0,+3
Damon Jones,14:20,2,3,.667,1,1,1.000,0,0,,0,2,2,0,1,0,0,3,5,+8
Hedo Türkoğlu,4:24,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,1,2,+6
Gerald Wallace,4:24,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,+6
Mateen Cleaves,3:40,1,1,1.000,0,0,,2,2,1.000,0,1,1,1,1,0,3,2,4,+4
Lawrence Funderburke,3:40,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+4
