Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,44,88,.500,11,36,.306,11,16,.688,14,36,50,22,10,5,15,11,110
SAS,0,240,42,90,.467,5,18,.278,10,10,1.000,8,29,37,25,10,4,13,13,99
