Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,37:54,7,20,.350,1,4,.250,8,8,1.000,1,3,4,4,0,0,0,1,23,-21
Jaylen Brown,37:24,12,20,.600,3,6,.500,6,8,.750,4,4,8,0,0,0,3,2,33,-8
Kemba Walker,29:47,2,12,.167,1,4,.250,2,2,1.000,1,3,4,7,0,0,0,2,7,-16
Daniel Theis,28:03,5,8,.625,5,6,.833,0,0,,0,4,4,0,0,1,2,6,15,-3
Tristan Thompson,25:41,3,7,.429,0,0,,1,2,.500,2,3,5,3,0,0,0,2,7,-11
Grant Williams,27:35,4,8,.500,1,3,.333,0,1,.000,0,4,4,1,2,1,2,5,9,-8
Semi Ojeleye,22:41,2,4,.500,1,2,.500,0,0,,1,1,2,2,0,0,1,2,5,-1
Payton Pritchard,15:24,1,4,.250,1,4,.250,0,0,,0,0,0,1,0,0,0,3,3,0
Robert Williams,12:34,2,3,.667,0,0,,2,2,1.000,2,2,4,0,0,0,0,2,6,-3
Jeff Teague,2:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
