Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Buddy Hield,42:06,.650,.632,.526,.211,0.0,15.9,8.8,9.8,0.0,2.5,16.2,26.4,110,106,0.8
Marvin Bagley,34:03,.664,.656,.188,.188,16.1,16.4,16.3,13.7,1.5,0.0,10.4,25.4,130,104,6.4
Richaun Holmes,24:41,.723,.700,.000,.400,11.1,22.6,17.5,12.4,0.0,0.0,14.5,25.0,130,105,2.1
Tyrese Haliburton,23:01,.652,.625,.500,.125,0.0,9.7,5.3,28.4,2.2,0.0,19.2,20.3,121,105,5.1
Maurice Harkless,17:10,.000,.000,.500,.000,0.0,6.5,3.6,0.0,5.8,0.0,50.0,10.4,0,98,-13.1
Delon Wright,31:04,.742,.778,.222,.111,0.0,7.2,4.0,22.6,3.2,0.0,24.1,18.0,118,104,4.3
Damian Jones,23:19,1.014,1.000,.000,.250,11.8,9.6,10.6,11.2,2.1,0.0,18.4,10.5,171,105,6.3
Terence Davis,21:32,.571,.571,.857,.000,0.0,25.9,14.3,40.7,0.0,0.0,22.2,18.7,118,104,3.7
Justin James,19:40,.205,.250,.250,.500,0.0,11.4,6.3,0.0,2.5,0.0,17.0,13.4,35,103,-14.6
Jahmi'us Ramsey,3:24,.000,.000,.500,.000,0.0,0.0,0.0,0.0,14.7,0.0,0.0,26.4,0,81,-20.0
